codice_isolato,data,popolazione,codice_gruppo,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
270423418,2018-12-02,11,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270422623,2018-12-02,129,3,270425094,4,10,Terraferma,Zona Commerciale Via Torino,Mestre - Carpenedo,Mestre Centro
270422570,2018-12-02,38,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270422656,2018-12-02,206,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422699,2018-12-02,80,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270423713,2018-12-02,4,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270423615,2018-12-02,1,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270422723,2018-12-02,51,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270423353,2018-12-02,129,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422571,2018-12-02,23,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270423371,2018-12-02,122,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423219,2018-12-02,72,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270422566,2018-12-02,17,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270423237,2018-12-02,56,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423372,2018-12-02,29,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423230,2018-12-02,313,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270422572,2018-12-02,24,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270421689,2018-12-02,0,1,270425047,1,6,Città d'acqua,Laguna Veneta (M.1 - Q.6),Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270423804,2018-12-02,681,3,270425081,4,9,Terraferma,Quartiere Pertini,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423363,2018-12-02,58,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422716,2018-12-02,64,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270423364,2018-12-02,77,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423377,2018-12-02,0,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423382,2018-12-02,121,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423383,2018-12-02,47,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423385,2018-12-02,69,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423375,2018-12-02,0,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422567,2018-12-02,35,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270421241,2018-12-02,0,1,270425045,1,2,Città d'acqua,Laguna Veneta (M.1 - Q.2),Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270421595,2018-12-02,411,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421562,2018-12-02,145,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421552,2018-12-02,38,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421550,2018-12-02,197,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270420516,2018-12-02,15,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420515,2018-12-02,18,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270421632,2018-12-02,230,1,270425031,1,6,Città d'acqua,Mazzorbo,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270422576,2018-12-02,0,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270423227,2018-12-02,180,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270422700,2018-12-02,55,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422573,2018-12-02,28,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270423722,2018-12-02,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270422028,2018-12-02,0,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270423550,2018-12-02,163,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423460,2018-12-02,176,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423228,2018-12-02,102,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423229,2018-12-02,83,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270422023,2018-12-02,20,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270421737,2018-12-02,5,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270423380,2018-12-02,20,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422628,2018-12-02,378,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422725,2018-12-02,115,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270423361,2018-12-02,44,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422653,2018-12-02,165,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422569,2018-12-02,51,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270422642,2018-12-02,0,3,270425094,4,10,Terraferma,Zona Commerciale Via Torino,Mestre - Carpenedo,Mestre Centro
270421739,2018-12-02,320,3,270425070,3,8,Terraferma,Campalto Bagaron,Favaro Veneto,Favaro Veneto
270422579,2018-12-02,214,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270422662,2018-12-02,222,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270423362,2018-12-02,24,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422578,2018-12-02,76,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270421738,2018-12-02,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422660,2018-12-02,87,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422701,2018-12-02,70,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422706,2018-12-02,106,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270423462,2018-12-02,6,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270422629,2018-12-02,440,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270423376,2018-12-02,4,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423379,2018-12-02,280,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422727,2018-12-02,41,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422643,2018-12-02,2,3,270425094,4,10,Terraferma,Zona Commerciale Via Torino,Mestre - Carpenedo,Mestre Centro
270421698,2018-12-02,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421604,2018-12-02,0,1,270425028,1,5,Città d'acqua,Isola Carbonera,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423717,2018-12-02,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270422042,2018-12-02,0,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270423540,2018-12-02,7,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423510,2018-12-02,33,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270420527,2018-12-02,57,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420539,2018-12-02,4,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423753,2018-12-02,0,3,270425125,6,13,Terraferma,Malcontenta,Marghera,"Marghera, Catene, Malcontenta"
270420540,2018-12-02,49,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420453,2018-12-02,0,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420505,2018-12-02,42,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423426,2018-12-02,4,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423533,2018-12-02,28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423477,2018-12-02,248,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423461,2018-12-02,317,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423551,2018-12-02,153,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423332,2018-12-02,7,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423465,2018-12-02,122,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423512,2018-12-02,79,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270421701,2018-12-02,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270423585,2018-12-02,109,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423553,2018-12-02,108,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423485,2018-12-02,106,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423543,2018-12-02,22,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423552,2018-12-02,90,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423724,2018-12-02,25,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270421697,2018-12-02,90,3,270425065,3,8,Terraferma,Campalto Cep,Favaro Veneto,Favaro Veneto
270423466,2018-12-02,29,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423541,2018-12-02,67,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423531,2018-12-02,53,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423517,2018-12-02,112,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423515,2018-12-02,38,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423610,2018-12-02,0,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423613,2018-12-02,194,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423607,2018-12-02,110,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423639,2018-12-02,14,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423716,2018-12-02,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270421578,2018-12-02,62,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421576,2018-12-02,25,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421558,2018-12-02,131,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421577,2018-12-02,28,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421628,2018-12-02,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270421544,2018-12-02,14,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423766,2018-12-02,373,3,270425125,6,13,Terraferma,Malcontenta,Marghera,"Marghera, Catene, Malcontenta"
270420600,2018-12-02,9,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420727,2018-12-02,15,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420665,2018-12-02,58,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420619,2018-12-02,103,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270420664,2018-12-02,45,1,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423734,2018-12-02,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270421579,2018-12-02,42,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270420770,2018-12-02,0,1,270425044,1,1,Città d'acqua,Laguna Veneta (M.1 - Q.1),Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423651,2018-12-02,37,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423602,2018-12-02,107,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423446,2018-12-02,17,3,270425120,6,13,Terraferma,Villabona,Marghera,"Marghera, Catene, Malcontenta"
270423650,2018-12-02,147,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423612,2018-12-02,76,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423589,2018-12-02,26,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423727,2018-12-02,22,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270423634,2018-12-02,11,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270421623,2018-12-02,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270421546,2018-12-02,228,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421568,2018-12-02,65,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423617,2018-12-02,31,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423596,2018-12-02,94,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423590,2018-12-02,20,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423593,2018-12-02,279,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423652,2018-12-02,70,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423586,2018-12-02,44,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270421618,2018-12-02,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270423591,2018-12-02,129,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423662,2018-12-02,334,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270422646,2018-12-02,0,3,270425094,4,10,Terraferma,Zona Commerciale Via Torino,Mestre - Carpenedo,Mestre Centro
270421581,2018-12-02,303,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423786,2018-12-02,52,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270421575,2018-12-02,33,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270423464,2018-12-02,206,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423505,2018-12-02,215,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423475,2018-12-02,101,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270422029,2018-12-02,1,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270423457,2018-12-02,0,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423508,2018-12-02,33,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270421639,2018-12-02,92,1,270425032,1,6,Città d'acqua,Burano,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270423483,2018-12-02,122,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270421626,2018-12-02,0,1,270425046,1,5,Città d'acqua,Laguna Veneta (M.1 - Q.5),Venezia - Murano - Burano,"Murano, S. Erasmo"
270423760,2018-12-02,12,3,270425126,6,13,Terraferma,Ca' Sabbioni,Marghera,"Marghera, Catene, Malcontenta"
270421565,2018-12-02,79,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421560,2018-12-02,17,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421580,2018-12-02,67,1,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
270421641,2018-12-02,177,1,270425032,1,6,Città d'acqua,Burano,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270423801,2018-12-02,451,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423484,2018-12-02,139,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423334,2018-12-02,12,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270421699,2018-12-02,644,3,270425065,3,8,Terraferma,Campalto Cep,Favaro Veneto,Favaro Veneto
270423509,2018-12-02,21,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423354,2018-12-02,747,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270421702,2018-12-02,210,3,270425065,3,8,Terraferma,Campalto Cep,Favaro Veneto,Favaro Veneto
270423490,2018-12-02,20,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423358,2018-12-02,29,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270420759,2018-12-02,0,1,270425044,1,1,Città d'acqua,Laguna Veneta (M.1 - Q.1),Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
270423463,2018-12-02,101,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270421637,2018-12-02,111,1,270425032,1,6,Città d'acqua,Burano,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270422592,2018-12-02,360,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270423474,2018-12-02,185,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270422030,2018-12-02,1,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270421646,2018-12-02,65,1,270425032,1,6,Città d'acqua,Burano,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
270421700,2018-12-02,0,3,270425065,3,8,Terraferma,Campalto Cep,Favaro Veneto,Favaro Veneto
270422647,2018-12-02,0,3,270425094,4,10,Terraferma,Zona Commerciale Via Torino,Mestre - Carpenedo,Mestre Centro
270423506,2018-12-02,414,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423435,2018-12-02,9,3,270425120,6,13,Terraferma,Villabona,Marghera,"Marghera, Catene, Malcontenta"
270423605,2018-12-02,109,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423566,2018-12-02,100,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423559,2018-12-02,122,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423728,2018-12-02,0,3,270425124,6,13,Terraferma,Marghera Zona Industriale,Marghera,"Marghera, Catene, Malcontenta"
270423430,2018-12-02,96,3,270425120,6,13,Terraferma,Villabona,Marghera,"Marghera, Catene, Malcontenta"
270423436,2018-12-02,30,3,270425120,6,13,Terraferma,Villabona,Marghera,"Marghera, Catene, Malcontenta"
