CIVICO,CLASSIFICAZIONE,CODICE_VIA,COD_ISOLATO,COD_LOCALITA,COD_MUNICIPALITA,COD_QUARTIERE,COD_ZONA,DENOMINAZIONE_STRUTTURA,ESRI_OID,ID_RAGIONE_SOCIALE,ID_STRUTTURA,INDIRIZZO,INDIRIZZO_EMAIL,LETTERA,NUMERO_LETTI,NUMERO_STANZE,NUM_STELLE,PERCENTUALE_RIDUZIONE,RAGIONE_SOCIALE,SITOWEB,SUB_CODICE_VIA,SUB_COD_VIA,TELEFONO,TIPO,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,ZONA_IDS,longitude,latitude,data,codice_gruppo,codice_isolato,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
528,UNICA,2780,270420462,270425009,1,1,1,COLOMBINA,1724,4118,45282,CANNAREGIO 528,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51460,51460,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310582.3631999996,5035823.2491,2019-04-17,1,270420462,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
500,UNICA,2780,270420461,270425009,1,1,1,SILVIA'S HOME,1725,3282,43848,CANNAREGIO 500,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,3,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,56946,56946,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310591.6896,5035815.440400001,2019-04-17,1,270420461,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
485,UNICA,2780,270420461,270425009,1,1,1,GUGLIE TOWER SUITE,1726,840,91994,CANNAREGIO 485,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,3,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52320,52320,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310609.6498999996,5035798.2984,2019-04-17,1,270420461,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
502,UNICA,2780,270420466,270425009,1,1,1,CANAL DE CANNAREGIO,1727,5391,72528,CANNAREGIO 502,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51660,51660,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310618.5228000004,5035853.948899999,2019-04-17,1,270420466,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
502,UNICA,2780,270420466,270425009,1,1,1,CA ALLA COLOMBINA,1728,5936,83793,CANNAREGIO 502,INFO@SARLUX.EU,_,3,2,0,0,SARLUX SRL,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51660,51660,0415237865,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310618.5228000004,5035853.948899999,2019-04-17,1,270420466,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
497,UNICA,2780,270420461,270425009,1,1,1,CASA MANTOVANI,1729,2801,65814,CANNAREGIO 497,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51660,51660,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310623.4418,5035841.7009,2019-04-17,1,270420461,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
496,UNICA,2780,270420461,270425009,1,1,1,IN THE HEART OF VENICE,1730,2716,43474,CANNAREGIO 496,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51660,51660,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310624.4642000003,5035843.3607,2019-04-17,1,270420461,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
487,UNICA,2780,270420461,270425009,1,1,1,CA DO CORTI,1731,5998,92107,CANNAREGIO 487,GUILLAUMECROS@YAHOO.FR,_,2,1,0,0,VENEZIANAMENTE SRL,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52320,52320,3332545068,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310629.1109999996,5035826.863500001,2019-04-17,1,270420461,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
494,UNICA,2780,270420461,270425009,1,1,1,CANNAREGIO 494,1732,2562,85329,CANNAREGIO 494,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,56240,56240,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310641.1464,5035861.0877,2019-04-17,1,270420461,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
491,UNICA,2780,270420461,270425009,1,1,1,ABITAZIONE,1733,6363,87522,CANNAREGIO 491 A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,3,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52320,52320,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310646.4694,5035851.3992,2019-04-17,1,270420461,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
449,UNICA,2780,270420464,270425009,1,1,1,APPARTAMENTO GUGLIE,1734,3511,45080,CANNAREGIO 449,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,3,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310674.9683,5035765.1291000005,2019-04-17,1,270420464,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
456,UNICA,2780,270420464,270425009,1,1,1,CÀ RIELO,1735,3425,78871,CANNAREGIO 456,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,3,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310694.7550999997,5035791.374600001,2019-04-17,1,270420464,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
420,UNICA,2780,270420468,270425009,1,1,1,CA' GIOBBE,1736,3215,67666,CANNAREGIO 420,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310695.8806999996,5035775.827199999,2019-04-17,1,270420468,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
420,UNICA,2780,270420468,270425009,1,1,1,ATTICO SAVORGNAN,1737,5082,41336,CANNAREGIO 420,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310695.8806999996,5035775.827199999,2019-04-17,1,270420468,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
458,UNICA,2780,270420464,270425009,1,1,1,ASTERIA,1738,2238,40343,CANNAREGIO 458,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310700.647,5035799.7731,2019-04-17,1,270420464,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
458,UNICA,2780,270420464,270425009,1,1,1,LA MANSARDA,1739,3782,45016,CANNAREGIO 458,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,3,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310700.647,5035799.7731,2019-04-17,1,270420464,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
458,UNICA,2780,270420464,270425009,1,1,1,CASA PALAZZI,1740,5676,71100,CANNAREGIO 458,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310700.647,5035799.7731,2019-04-17,1,270420464,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
416,UNICA,2780,270420468,270425009,1,1,1,APPARTAMENTO GUGLIE P2,1741,5250,61614,CANNAREGIO 416,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310711.4208000004,5035804.272399999,2019-04-17,1,270420468,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
416,UNICA,2780,270420468,270425009,1,1,1,APPARTAMENTI GUGLIE,1742,4809,31564,CANNAREGIO 416,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,8,4,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310711.4208000004,5035804.272399999,2019-04-17,1,270420468,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
416,UNICA,2780,270420468,270425009,1,1,1,APPARTAMENTO GUGLIE 3P,1743,5250,61615,CANNAREGIO 416,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310711.4208000004,5035804.272399999,2019-04-17,1,270420468,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
416,UNICA,2780,270420468,270425009,1,1,1,APPARTAMENTO GUGLIE PT,1744,5250,61613,CANNAREGIO 416,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310711.4208000004,5035804.272399999,2019-04-17,1,270420468,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
413,UNICA,2780,270420468,270425009,1,1,1,BELLA VENISE,1745,750,67369,CANNAREGIO 413 A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,3,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55930,55930,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310718.5330999997,5035812.8708,2019-04-17,1,270420468,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
1082,UNICA,2780,270420475,270425009,1,1,1,TIEPOLO,1746,4788,64657,CANNAREGIO 1082,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51030,51030,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310729.8757999996,5035850.2645,2019-04-17,1,270420475,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
1100,UNICA,2780,270420477,270425009,1,1,1,LE GUGLIE LT,1747,5577,68395,CANNAREGIO 1100,INFO@LEGUGLIELT.IT,_,5,3,0,0,LE GUGLIE LT,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51560,51560,3490943647,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310750.2934999997,5035853.069,2019-04-17,1,270420477,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
1097,UNICA,2780,270420477,270425009,1,1,1,CA GAMBA,1748,6164,90715,CANNAREGIO 1097,AMMINISTRAZIONE@VENICEVILLAS.NET,_,3,1,0,0,VENICEVILLAS DI MARTINELLI ENZO & C. SAS,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51560,51560,3271899477,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310753.6827,5035858.693,2019-04-17,1,270420477,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
1104,UNICA,2780,270420477,270425009,1,1,1,CASA MATILDE,1749,4535,66064,FONDAMENTA DE CANNAREGIO 1104,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,51030,51030,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310759.3273,5035829.607999999,2019-04-17,1,270420477,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,TRE ARCHI FLAT,1750,4852,56527,CANNAREGIO 96 R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,ARMONIA APARTMENT,1751,665,74322,CANNAREGIO 96/R,MARCO@FRASSETTO.IT,R,2,2,0,0,MARCO FRASSETTO,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,3288726874,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,MAURY'S HOUSE VENICE,1752,1625,41557,CANNAREGIO 96/R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,3,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,RICKY'S HOUSE VENICE,1753,1690,41560,CANNAREGIO 96/R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,DUPLEX,1754,578,90228,CANNAREGIO 96 R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,GIUSY HOUSE,1755,4389,83186,CANNAREGIO 96 R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,CARLA HOUSE,1756,4389,83185,CANNAREGIO 96 R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,LAGOON III,1757,240,48029,CANNAREGIO 96/R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,PRIULI 19,1758,4389,83189,CANNAREGIO 96 R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,RUDY HOUSE VENICE,1759,1691,52892,CANNAREGIO 96/R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,PRIULI 20,1760,5682,71440,CANNAREGIO 96 R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,1,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
96,UNICA,2780,270420455,270425009,1,1,1,SERENISSIMA APPARTAMENTO,1761,340,41580,CANNAREGIO 96/R,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,R,2,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,55700,55700,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2310468.1081,5035795.036499999,2019-04-17,1,270420455,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
